seqname,tax_id
A00002759,g__Staphylococcus
A00004532,g__Escherichia
C00002702,f__Saprospiraceae
A00000930,g__Dickeya
A00000931,g__Dyadobacter
A00000932,g__Edwardsiella
A00000933,g__Eggerthella
A00000934,g__Escherichia
A00000935,g__Escherichia
A00000936,g__Escherichia
A00000937,g__Escherichia
A00000938,g__Escherichia
A00000939,g__Escherichia
A00004535,g__Escherichia
A00004537,g__Staphylococcus
A00001087,g__Lactobacillus
A00001086,g__Klebsiella
A00001085,g__Helicobacter
A00001084,f__Halobacteriaceae
A00001083,g__Geobacillus
A00001082,g__Archaeoglobus
A00001081,g__Escherichia
A00001080,g__Erwinia
A00001089,g__Legionella
A00001088,g__Lactobacillus
A00002576,f__Moraxellaceae
A00002577,g__Bacteroides
A00002574,g__Deinococcus
A00002575,g__Burkholderia
A00002572,g__Lactobacillus
A00002573,g__Buchnera
A00002570,g__Vibrio
A00002571,g__Streptococcus
A00002578,g__Allobaculum
A00002579,o__Desulfovibrionales
C00000729,p__Latescibacteria
C00000728,p__Atribacteria
C00000723,g__Candidatus_Microgenomatus
C00000722,p__Calescamantes
C00000721,p__Omnitrophica
C00000720,c__MSBL2
C00000727,c__MSBL2
C00000726,p__Microgenomates
C00000725,c__MSBL2
C00000724,c__MSBL2
C00002499,g__Sediminibacterium
A00003485,g__Streptococcus
A00003484,g__Bradyrhizobium
A00003487,g__Actinomyces
A00003486,g__Yersinia
A00003481,g__Amycolatopsis
A00003480,g__Pseudomonas
A00003483,g__Mesorhizobium
A00003482,f__Planococcaceae
A00003489,c__Alphaproteobacteria
A00002288,g__Rhizobium
A00002289,g__Ureaplasma
A00002280,g__Idiomarina
A00002281,g__Peptoclostridium
A00002282,g__Streptococcus
A00002283,g__Brucella
A00002284,g__Campylobacter
A00002285,g__Campylobacter
A00002286,g__Anaerophaga
A00002287,g__Rhizobium
A00003629,g__Methylophaga
A00003628,g__Haemophilus
A00003159,g__Janthinobacterium
A00003158,g__[Erysipelatoeubacterium]
A00005486,g__Roseobacter
A00003153,g__Escherichia
A00003152,g__Paraprevotella
A00003151,g__Citromicrobium
A00003150,g__Anaerophaga
A00003157,g__Myroides
A00003156,g__Amycolatopsis
A00003155,g__Campylobacter
A00003154,g__Rhizobium
C00000660,o__[Betafibrobacterales]
C00001458,g__Candidatus_Moduliflexus
C00001459,g__Mesotoga
C00001452,g__DCE29
C00001453,g__Melioribacter
C00001450,o__Bacteroidales
C00001451,g__Geobacter
C00001456,o__LG048
C00001457,o__MSBL9
C00001454,o__Caenarcaniphilales
C00001455,k__Bacteria
C00002493,g__Flavobacterium
C00000939,c__Acidobacteriia
C00002492,g__Anabaena_Nostoc
C00002496,f__Microbacteriaceae
A00004288,g__Actinomyces_1
A00004289,g__Enterococcus
A00004286,g__Thermus
A00004287,g__Brucella
A00004284,g__Campylobacter
A00004285,f__Cytophagaceae
A00004282,g__Enterobacter
A00004283,g__Hyphomicrobium
A00004280,g__Streptococcus
A00004281,f__Moraxellaceae
C00000554,o__Clostridiales
C00000555,f__Erysipelotrichaceae
C00000556n0,g__Lactobacillus
C00000556n1,g__Lactobacillus
C00000557,o__Clostridiales
C00000550,f__Ruminococcaceae
C00000551,o__Clostridiales
C00000552,g__Odoribacter
C00000553,f__Ruminococcaceae
C00000558,o__Clostridiales
C00000559,k__Bacteria
A00005735,k__Bacteria
A00005734,p__SR1
A00005737,p__Parcubacteria
A00005736,o__[Saccharimonales]
A00005731,f__Rhodobacteraceae
A00005730,o__Thiotrichales
A00005733,g__Oceaniovalibus
A00005732,g__Staphylococcus
A00000549,g__Clostridium
A00000548,g__Clostridium
A00000541,g__Campylobacter
A00000540,g__Bacteroides
A00000543,g__Campylobacter
A00000542,g__Campylobacter
A00000545,g__Campylobacter
A00000544,g__Campylobacter
A00000547,g__Citrobacter
A00000546,f__Methanomicrobiaceae
A00001148,g__Chlamydia
A00001149,g__Chlamydia
A00001418,g__Haemophilus
A00001419,g__Halanaerobium
A00001142,g__Acetobacter
A00001143,g__Acetobacter
A00001140,g__Acetobacter
A00001141,g__Acetobacter
A00001146,g__Campylobacter
A00001147,g__Chlamydia
A00001144,g__Bifidobacterium
A00001145,g__Bifidobacterium
A00005083,g__Mycobacterium
A00005082,g__Mycobacterium
A00005081,g__Mycobacterium
A00005080,g__Mycobacterium
A00005087,g__Neisseria
A00005086,g__Mycobacterium
A00005085,g__Mycobacterium
A00005084,g__Mycobacterium
A00005089,g__Streptococcus
A00005088,g__Neisseria
C00001607,c__Gammaproteobacteria
C00001606,c__Deltaproteobacteriae1
C00001605,c__Alphaproteobacteria
C00001604,c__OPB56
C00001603,o__DTB120
C00001602,f__Rhodocyclaceae
C00001601,o__Caenarcaniphilales
C00001600,o__DTB120
C00001609,o__Rhizobiales
C00001608,g__Candidatus_Kuenenia
A00005003,g__Neisseria
A00002149,f__Flavobacteriaceae
A00002148,g__Escherichia
A00002147,g__Mycobacterium
A00002146,g__Lactobacillus
A00002145,g__Ectothiorhodospira
A00002144,f__Rhodobacteraceae
A00002143,f__Erysipelotrichaceae
A00002142,o__Catenulisporales
A00002141,g__Campylobacter
A00002140,g__Brucella
A00005000,g__Klebsiella
A00005007,g__Neisseria
A00005006,g__Neisseria
A00003364,g__Lactobacillus
A00003365,g__Campylobacter
A00003810,g__Lactobacillus
A00003367,f__Thermoanaerobacteraceae
A00003360,g__Thermus
A00003361,g__Sulfurospirillum
A00003362,g__Vibrio
A00003363,g__Anaerostipes
A00003818,g__Sinorhizobium_Ensifer
A00003819,g__Echinicola
A00003368,g__Pseudomonas
A00003369,g__Streptomyces
A00001995,g__Sinorhizobium_Ensifer
A00001994,g__Mycobacterium
A00004165,g__Prevotella
A00004164,g__Leuconostoc
A00001991,g__Porphyromonas
A00001990,g__Lachnoclostridium
A00001993,g__Streptococcus
A00001992,f__Corynebacteriaceae
C00002594,c__Alphaproteobacteria
C00002988,p__Latescibacteria
A00004749,g__Enterococcus
C00002981,g__Candidatus_Aminicenans
C00002980,g__Candidatus_Aminicenans
C00002983,p__Zixibacteria
A00004748,g__Enterococcus
C00002985,p__Marinimicrobia
C00002984n0,p__Marinimicrobia
C00002984n1,p__Marinimicrobia
A00004747,g__Enterococcus
A00004746,g__Campylobacter
A00000044,g__Burkholderia
A00000045,g__Burkholderia
A00000046,g__Burkholderia
A00000047,g__Campylobacter
A00000040,g__Burkholderia
A00000737,g__Providencia
A00000042,g__Burkholderia
A00000735,g__Porphyromonas
A00000738,g__Ralstonia
A00000739,g__Rhizobium
A00000048,g__Campylobacter
A00000049,g__Candidatus_Blochmannia
C00001180,p__Synergistetes
C00001181,o__SBR1031
C00001182,o__Anaerolineales
C00001183,o__Bacteroidales
C00001184,o__Clostridiales
C00001186,o__Clostridiales
C00001188,f__Veillonellaceae
C00001189,g__Spirochaeta
C00002578,o__[Methylomirabiliales]
C00002579,o__SBR1031
C00002570,o__SBR1031
C00002571,g__Magnetospirillum
C00002572,o__SBR1031
C00002573,c__Alphaproteobacteria
C00002574,o__Acidimicrobiales
C00002575,c__OPB56
C00002576,g__Candidatus_Kuenenia
C00002577,c__Acidobacteriia
C00001980,f__[Barnesiellaceae]
C00001983,o__Gastranaerophilales
C00001987,g__Bryantella
A00000043,g__Burkholderia
C00003091,p__Nitrospinae
C00003092,o__Obscuribacterales
A00004637,g__Marinobacterium
A00001195,g__Bacillus
A00004635,g__Thioalkalivibrio
A00004634,g__Escherichia
A00004633,g__Escherichia
A00004632,g__Vibrio
A00004631,g__Escherichia
A00004342,g__Pseudomonas
A00004341,g__Mycobacterium
A00004639,g__Myroides
A00004638,g__Legionella
A00004340,g__Bacillus
A00004347,g__Desulfitobacterium
A00001190,f__Sulfolobaceae
A00000956,g__Lactobacillus
A00000957,g__Leptotrichia
A00000954,g__Lactobacillus
A00000955,g__Lactobacillus
A00000952,f__Thermotogaceae
A00000953,f__Dermacoccaceae
A00000950,o__[Cellulomonadales]
A00000951,g__Kangiella
A00000958,g__Methanocaldococcus
A00000959,g__Methylobacterium
A00002778,f__Methylococcaceae
A00002779,g__Enterococcus
A00002770,g__Enterococcus
A00002771,g__Brucella
A00002772,f__Rhodobacteraceae
A00002773,g__Bacillus
A00002774,g__Bacteroides
A00002775,g__Hydrogenobaculum
A00002776,g__Serratia
A00002777,f__Methylococcaceae
A00001609,g__Lactococcus
A00001608,g__Lactobacillus
A00001601,g__Helicobacter
A00001600,g__Helicobacter
A00001603,g__Helicobacter
A00001602,g__Helicobacter
A00001605,g__Lactobacillus
A00001604,g__Klebsiella
A00001607,g__Lactobacillus
A00001606,g__Lactobacillus
A00002808,g__Oscillibacter
A00002809,f__Rhodobacteraceae
A00002558,g__Neisseria
A00002559,g__Mycobacterium
A00002554,g__Terriglobus
A00002555,g__Campylobacter
A00002556,g__Xanthomonas
A00002557,g__Xylella
A00002550,g__Asticcacaulis
A00002551,g__Serratia
A00002552,g__Thiomicrospira
A00002553,f__Saprospiraceae
A00003609,g__Campylobacter
A00003608,g__Streptomyces
A00003607,g__Streptomyces
A00003606,g__Pseudomonas
A00003605,g__Staphylococcus
A00003604,g__Chlamydia
A00003603,g__Streptococcus
A00003602,g__Streptomyces
A00003601,g__Peptoclostridium
A00003600,g__Clostridium
C00001470,g__Syntrophus
C00001471,g__Treponema
C00001472,o__Bacteroidales
C00001473,g__Geobacter
C00001474,g__DCE29
C00001475,g__Melioribacter
C00001476,o__Caenarcaniphilales
C00001477,k__Bacteria
C00001478,k__Bacteria
C00001479,g__Melioribacter
A00005332,g__Leptospira
C00002504,g__Pseudomonas
C00000914,g__Providencia
C00002502,f__Burkholderiaceae
C00000910,c__[Babelacia]
C00000912,o__Obscuribacterales
C00000913,g__Escherichia
A00000389,g__Arthrobacter
A00000388,g__Arthrobacter
A00000387,g__Aeromonas
A00000386,f__Comamonadaceae
A00000385,f__Comamonadaceae
A00000384,c__Actinobacteria
A00001388,g__Buchnera
A00001389,g__Buchnera
A00001384,g__Borrelia
A00001385,g__Borrelia
A00001386,g__Buchnera
A00001387,g__Buchnera
A00001380,f__Bacteriovoracaceae
A00001381,g__Bacteroides
A00001382n0,g__Bacteroides
A00001382n1,g__Bacteroides
A00001383,g__Bifidobacterium
A00005713,g__Bacillus
A00005712,g__Bacillus
A00005711,g__Leptospira
A00005710,g__Streptomyces
A00005717,g__Salmonella
A00005716,g__Salmonella
A00005715,g__Salinispora
A00005714,g__Salinispora
A00005719,g__Salmonella
A00005718,g__Salmonella
A00000569,o__[Nitratiruptorales]
A00000568,g__Methanococcus
A00000566,g__Methanococcus
A00000565,g__Marinomonas
A00000564,g__Klebsiella
A00000563,c__Actinobacteria
A00000562,g__Herminiimonas
A00000561,f__Desulfurococcaceae
A00000560,g__Francisella
A00001160,g__Escherichia
A00001161,g__Escherichia
A00001162,g__Escherichia
A00001163,g__Escherichia
A00001164,g__Francisella
A00001165,g__Helicobacter
A00001166,g__Helicobacter
A00001167,g__Helicobacter
A00001168,g__Lactobacillus
A00001169,g__Ureaplasma
C00002325,p__MSB-4H9
C00002324,o__Caenarcaniphilales
C00002326,p__Parcubacteria
C00002321,g__Candidatus_Vecturithrix
C00002320,p__Aminicenantes
C00002323,p__AC1
C00002322,p__Zixibacteria
C00002329,o__Campylobacterales
C00002328,c__Acidobacteriia
C00001669,p__Parcubacteria
C00001668,p__TM6
C00001665,o__Pla1
C00001664,c__Anaerolineae
C00001667,o__OPB11
C00001666,c__SJA-28
C00001661,o__MSBL9
C00001660,p__Omnitrophica
C00001663,o__Caenarcaniphilales
C00001662,g__Paludibacter
A00000302,g__Thermus
A00000301,g__Thermus
A00002125,g__Brucella
A00002124,g__Burkholderia
A00002127,g__Brucella
A00002126,g__Mobiluncus
A00002121,g__Congregibacter
A00002120,g__Haemophilus
A00002123,g__Enterococcus
A00002122,g__Octadecabacter
A00002129,g__Enterococcus
A00002128,o__Clostridiales
A00003838,g__Bradyrhizobium
A00003839,g__Enterococcus
A00003830,g__Acinetobacter
A00003831,g__Xanthomonas
A00003832,g__Bradyrhizobium
A00003833,g__Halanaerobium
A00003834,o__Synechococcales
A00003835,g__Campylobacter
A00003836,g__Aeromonas
A00003837,g__Campylobacter
A00005348,g__Staphylococcus
A00005349,g__Pseudomonas
A00005223,g__Oceanimonas
A00005344,g__Kocuria
A00005345,g__Clostridium
A00005346,f__[Salsuginibacillaceae]
A00005347,g__Stenotrophomonas
A00005340,g__Clostridium
A00005341,g__Idiomarina
A00005342,f__Flavobacteriaceae
A00005343,f__Rhodospirillales
A00005336,g__Pseudomonas
A00000718,g__Helicobacter
A00000719,g__Hydrogenobaculum
A00000710,f__Chlorobiaceae
A00000711,g__Clavibacter
A00000712,g__Clostridium
A00000713,g__Clostridium
A00000714,p__Elusimicrobia
A00000715,g__Erwinia
A00000716,g__Geobacter
A00000717,g__Geobacter
A00004400,f__[Barnesiellaceae]
A00004401,g__Enterococcus
C00002012,g__Desulfovibrio
A00004402,g__Bacillus
A00004403,g__Methylobacterium
A00004404,g__Propionibacterium
C00002514,o__Victivallales
C00002515,f__Pseudoalteromonadaceae
C00002513,o__Sphingobacteriales
C00002510,p__Microgenomates
A00004405,g__Anaerococcus
A00004406,g__Bacillus
A00004407,g__Paenibacillus
A00004408,g__Lactobacillus
A00004409,g__Lactobacillus
C00001541,o__Bacteroidales
A00004659,g__Thioalkalivibrio
A00004658,g__Thioalkalivibrio
A00004655,f__Pseudanabaenaceae
A00004654,g__Bacillus
A00004657,g__Bacillus
A00004651,g__Thioalkalivibrio
A00004650,k__Bacteria
A00004653,g__Bacillus
A00000978,g__Slackia
A00000979,g__Streptococcus
A00000974,g__Rhizobium
A00000975,g__Rickettsia
A00000976,g__Rickettsia
A00000977,g__Saccharomonospora
A00000970,g__Pectobacterium
A00000971,f__Sphingobacteriaceae
A00000972,g__Photorhabdus
A00000973,g__Ralstonia
C00000451n0,f__Ruminococcaceae
C00000451n1,f__Ruminococcaceae
C00000450,g__Erysipelatoclostridium
C00000453n0,g__Abiotrophia
C00000453n1,g__Abiotrophia
C00000452,k__Bacteria
C00000455,f__Ruminococcaceae
C00000454,c__Alphaproteobacteria
C00000456,g__Phascolarctobacterium
C00000459n0,f__Ruminococcaceae
C00000459n1,f__Ruminococcaceae
C00000458n0,g__Sutterella
C00000458n1,g__Sutterella
A00005201,g__Burkholderia
A00001599,g__Helicobacter
A00001598,g__Helicobacter
A00001591,g__Escherichia
A00001590,g__Escherichia
A00001593,g__Francisella
A00001592,g__Escherichia
A00001595,g__Gardnerella
A00001594,g__Francisella
A00001597,g__Helicobacter
A00001596,f__Halobacteriaceae
A00002718,g__Bacillus
A00002719,g__Streptococcus
A00002716,g__Treponema
A00002717,g__Streptococcus
A00002714,g__Vibrio
A00002715,g__Bradyrhizobium
A00002712,g__Thermoanaerobacter
A00002713,g__Peptoclostridium
A00002710,g__Selenomonas
A00002711,f__Carnobacteriaceae
A00003441,g__Acetobacter
A00003440,g__Bradyrhizobium
A00003443,g__Staphylococcus
A00003442,g__Sinorhizobium_Ensifer
A00003445,g__Staphylococcus
A00003444,g__Enterococcus
A00003447,g__Vibrio
A00003446,g__Brucella
A00003997,g__Staphylococcus
A00003448,g__Chromatiaceae
A00003995,g__Klebsiella
A00003994,o__Synechococcales
A00003993,g__Haemophilus
A00003992,g__Bifidobacterium
A00003991,g__Anaerophaga
A00003990,f__Opitutaceae
A00005325,g__Oenococcus
A00001629,g__Pseudonocardia
A00001628,g__Pseudomonas
A00001627,g__Propionibacterium
A00001626,g__Propionibacterium
A00001624,g__Pantoea
A00001623,g__Oligotropha
A00001622,g__Neisseria
A00001621,g__Neisseria
A00001620,g__Neisseria
A00002820,g__Bacillus
A00002821,g__Pseudoalteromonas
A00002822,o__Natranaerobiales
A00002823,g__Propionibacterium
A00002824,g__Campylobacter
A00002825,g__Brevibacterium
A00002826,g__Campylobacter
A00002827,f__Erysipelotrichaceae
A00002828,g__Rhizobium
A00002829,g__Streptococcus
A00005298,g__Salinispora
A00005299,g__Streptomyces
A00003197,g__Rhizobium
A00003664,g__Roseovarius
A00003195,g__Vibrio
A00003194,g__Mycobacterium
A00003193,g__Bacillus
A00003663,g__Selenomonas
A00003662,g__Rhodanobacter
A00003669,g__Mycobacterium
A00003668,g__Marinobacter
A00003199,g__Faecalibacterium
A00003198,g__Yersinia
C00001416,c__SJA-28
C00001417,o__SHA-20
C00001414,o__O4D2Z37
C00001415,o__Pla1
C00001412,g__Candidatus_Moduliflexus
C00001413,g__Mesotoga
C00001410,o__LG048
C00001411,o__MSBL9
C00001418,o__Pla1
C00001419,o__Anaerolineales
A00000457,f__Sulfolobaceae
A00000061,g__Chlamydophila
C00002688,c__Alphaproteobacteria
C00002689,g__Flavobacterium
C00002686,o__SBR1031
C00002687,f__Chitinophagaceae
C00002684,g__Rhizobium
C00002685,g__Bacillus
C00002682,g__Leifsonia
C00002683,g__Rhizobium
C00002680,g__Bacillus
C00002681,g__Enterobacter
A00001182,g__Streptomyces
A00000456,g__Herminiimonas
A00001183,g__Sulfolobus
A00001892n0,g__Capnocytophaga
A00001892n1,g__Capnocytophaga
A00001362,f__Peptococcaceae
A00001363,g__Taylorella
A00001360,g__Stigmatella
A00001361,f__Helicobacteraceae
A00001366,g__Thermoanaerobacter
A00001367,f__Desulfurobacteriaceae
A00001364,g__Terriglobus
A00001365,g__Thermaerobacter
A00001368,g__Thermus
A00001369,g__Variovorax
A00000505,g__Novosphingobium
A00000504,g__Mycoplasma
A00000507,g__Desulfotomaculum
A00000506,g__Orientia
A00000501,g__Mycobacterium
A00000500,g__Methanothermobacter
A00000503,g__Mycobacterium
A00000502,g__Mycobacterium
A00000509,g__Chlorobium
A00000508,g__Polynucleobacter
A00001106,g__Planctomyces
A00001107,g__Prevotella
A00001104,g__Nocardiopsis
A00001105,g__Pantoea
A00001102,f__Halobacteriaceae
A00004463,g__Providencia
A00001100,g__Mycoplasma
A00001101,g__Mycoplasma
A00004468,g__Clostridium
A00004469,f__Aurantimonadaceae
A00005599,g__Listeria
A00005598,g__Brachyspira
A00005595,f__Xenococcaceae
A00005594,o__Chroococcales
A00005596,g__Bartonella
A00005591,g__Pontibacter
A00005590,g__Neisseria
A00005593,g__Rhodococcus
A00005592,g__Escherichia
C00002308,p__Parcubacteria
C00002303,g__Candidatus_Vecturithrix
C00002302,p__Aminicenantes
C00002301,g__Candidatus_Moduliflexus
C00002300,o__Acholeplasmatales
C00002307,p__MSB-4H9
C00002306,o__Caenarcaniphilales
C00002305,p__AC1
C00002304,p__Zixibacteria
C00001647,f__Peptococcaceae
C00001646,o__Bacteroidales
C00001645,p__AC1
C00001644,g__Melioribacter
C00001649,c__SJA-28
C00001648,c__GN05
A00002459,g__Actinobacillus
A00002458,f__[Balneolaceae]
A00002109,g__Dorea
A00002108,g__Rhizobium
A00002451,g__Bacillus
A00002450,g__Salinispora
A00002453,g__Rickettsia
A00002452,f__Neisseriaceae
A00002455,g__Burkholderia
A00002454,g__Dorea
A00002457,g__Alicyclobacillus
A00002456,g__Bifidobacterium
C00000668,o__[Betafibrobacterales]
C00000669,o__[Betafibrobacterales]
A00005420,g__Salmonella
A00003858,g__Escherichia
A00003859,g__Actinobacillus
C00000662,c__[Cloacimonia]
A00003857,g__Campylobacter
A00003854,g__Burkholderia
C00000661,o__[Betafibrobacterales]
C00000666,o__[Betafibrobacterales]
C00000667,o__[Betafibrobacterales]
C00000664,f__Lachnospiraceae
C00000665,p__Spirochaetes
A00004884,g__Escherichia
A00004885,g__Bacillus
A00004886,g__Bartonella
A00004887,g__Bartonella
A00004880,g__Pantoea
A00004881,g__Pseudomonas
A00004882,g__Brucella
A00004883,g__Bacillus
A00004888,g__Bacillus
A00004889,g__Clostridium
A00003278,g__Streptococcus
A00003279,f__Bradyrhizobiaceae
A00003272,g__Neisseria
A00003273,g__Brucella
A00003270,g__Streptomyces
A00003271,g__Blattabacterium
A00003276,p__Synergistetes
A00003277,p__Synergistetes
A00003274,g__Rhodococcus
A00003275,g__Brucella
A00005423,g__Escherichia
C00000899,f__Lachnospiraceae
C00000898,o__[Betafibrobacterales]
A00005287,g__Enterococcus
A00005635,g__Actinobacillus
C00000891,o__[Betafibrobacterales]
C00000890,p__Gemmatimonadetes
C00000893,o__[Betafibrobacterales]
C00000892,o__[Betafibrobacterales]
C00000895,o__[Betafibrobacterales]
C00000894,c__[Cloacimonia]
C00000897,p__Spirochaetes
C00000896,f__Lachnospiraceae
A00005289,g__Brucella
A00005637,g__Candidatus_Liberibacter
A00005679,g__Corynebacterium
A00000778,g__Borrelia
A00000779,g__Buchnera
A00000776,g__Borrelia
A00000777,g__Borrelia
A00000774,g__Bifidobacterium
A00000775,g__Bifidobacterium
A00000772,g__Bacillus
A00000773,g__Bacillus
A00000770,g__Bacillus
A00000771,g__Bacillus
A00005632,g__Burkholderia
A00005633,g__Hyphomicrobium
A00005638,g__Thioalkalivibrio
A00005639,g__Geobacillus
C00002534,p__Saccharibacteria
C00002535,g__Methylotenera
C00002537,g__Alistipes
C00002530,c__Actinobacteria
C00002532,f__Pseudoalteromonadaceae
C00002533n0,c__Betaproteobacteria
C00002533n1,c__Betaproteobacteria
C00002539,f__Pseudoalteromonadaceae
C00002710,g__DEV007
A00000198,f__Synechococcaceae
A00000199,f__Synechococcaceae
C00002711,f__Cryomorphaceae
A00000192,g__Photobacterium
A00000193,g__Photorhabdus
A00000190,g__Pelobacter
A00000191,g__Chlorobium
A00000196,f__Synechococcaceae
A00000197,f__Synechococcaceae
A00000194,g__Polaromonas
A00000195,g__Porphyromonas
C00002713,p__Parcubacteria
C00002714,f__Acidimicrobiaceae
C00002715,o__Cytophagales
A00001821,g__Prevotella
A00001820,g__Prevotella
A00001823,g__Prevotella
A00001822,g__Prevotella
A00001825,g__Bacteroides
A00001824,g__Anabaena_Nostoc
A00001827,g__Parabacteroides
A00001826,g__Bacteroides
A00001829,g__Bacteroides
A00001828,g__Bacteroides
A00004679,g__Thioalkalivibrio
A00004678,g__Gordonia
A00000992,f__[Salsuginibacillaceae]
A00000993,g__Bacillus
A00000990,g__Archaeoglobus
A00000991,g__Azospirillum
A00000996,g__Citrobacter
A00000997,g__Peptoclostridium
A00000994,g__Bifidobacterium
A00000995,g__Blattabacterium
A00000998,g__Peptoclostridium
A00000999,o__Solirubrobacterales
A00001067,g__Candidatus_Sulcia
C00000477,g__Abiotrophia
A00001066,f__Enterobacteriaceae
C00000473,f__Lachnospiraceae
C00000471,k__Bacteria
A00001793,s__nucleatum
A00001791,g__Ureaplasma
A00001790,g__Ureaplasma
C00000789,f__Rhodothermaceae
C00000788,p__Parcubacteria
C00000785,p__Parcubacteria
C00000784,f__Bacteriovoracaceae
C00000787,g__Dechloromonas
C00000786,o__[Saccharimonales]
C00000781,o__Cenarchaeales
C00000780,c__Parcubacteria_OD1
C00000783,p__Microgenomates
C00000782,p__Parcubacteria
A00001798,s__periodonticum
A00002734,g__Klebsiella
A00002735,g__Rickettsia
A00002736,g__Mobiluncus
A00002737,g__Burkholderia
A00002730,g__Staphylococcus
A00002731,g__Faecalibacterium
A00002732,g__Enterococcus
A00002733,g__Salmonella
A00005108,f__Hyphomonadaceae
A00005109,g__Escherichia
A00002738,g__Campylobacter
A00002739,g__Campylobacter
A00003467,g__Corynebacterium
A00003466,g__Neisseria
A00003465,g__Streptococcus
A00003464,g__Photobacterium
A00003463,g__Methylophilus
A00003462,g__Bifidobacterium
A00003461,g__Streptococcus
A00003460,g__Carnobacterium
A00003468,g__Synechococcus
A00001645,g__Thiomonas
A00001644,g__Synechocystis
A00001647,g__Yersinia
A00001646,g__Vibrio
A00001641,g__Streptococcus
A00001640,g__Streptococcus
A00001643,g__Streptococcus
A00001642,g__Streptococcus
A00001649,g__Campylobacter
A00001648,o__Pirellulales
A00002598,g__Weissella
A00002599,g__Gordonia
C00001784,k__Bacteria
C00001785,o__Caenarcaniphilales
C00001782,p__AC1
C00001783,p__Zixibacteria
C00001780,o__Bacteroidales
C00001781,f__Peptococcaceae
A00002590,g__Vibrio
A00002591,g__Rubrivivax
A00002592,g__Escherichia
A00002593,g__Streptococcus
A00002594,g__Mycoplasma
A00002595,g__Streptococcus
A00002596,g__Sinorhizobium_Ensifer
A00002597,g__Salinispora
A00002846,g__Streptomyces
A00002847,g__Gemella
A00002844,g__Streptomyces
A00002845,g__Rhizobium
A00002842,g__Weissella
A00002843,g__Stenotrophomonas
A00002840,f__Comamonadaceae
A00002841,g__[Erysipelatoeubacterium]
A00005497,g__Brevibacillus
A00005424,g__Bartonella
A00002848,c__Gammaproteobacteria
A00002849,g__Corynebacterium
C00001438,o__O4D2Z37
C00001439,o__Pla1
C00001434,o__LG048
C00001435,o__MSBL9
C00001436,g__Candidatus_Moduliflexus
C00001437,g__Mesotoga
C00001430,o__Caenarcaniphilales
C00001431,k__Bacteria
C00001433,g__Candidatus_Accumulibacter
A00003649,g__Tetragenococcus
A00003648,g__[Erysipelatoeubacterium]
A00003643,g__Corynebacterium
A00003642,g__Propionibacterium
A00003641,f__Rhodobacteraceae
A00003640,g__Neisseria
A00003647,g__Bacillus
A00003646,f__Alteromonadaceae
A00003645,g__Lactobacillus
A00003644,g__Thermus
A00005426,g__Oenococcus
A00000695,g__Borrelia
A00000694,g__Bifidobacterium
A00000697,g__Brucella
A00000696,g__Borrelia
A00000691,g__Akkermansia
A00000690,g__Actinobacillus
A00000693,g__Anaeromyxobacter
A00000692,g__Alteromonas
A00000699,g__Burkholderia
A00000698,g__Burkholderia
A00000349,g__Pyrococcus
A00000348,g__Pyrobaculum
A00004196,f__Marinilabiaceae
A00004197,g__Amycolatopsis
A00004194,g__Listeria
A00004195,g__Collinsella
A00004192,f__Holophagaceae
A00004193,g__Acetobacterium
A00004190,p__Synergistetes
A00004191,g__Enterococcus
A00004198,g__Brevibacterium
A00004199,g__Lachnoclostridium
A00000529,g__Thermotoga
A00000528,f__Synechococcaceae
A00000523,f__Sphingomonadaceae
A00000522,g__Escherichia
A00000521,g__Escherichia
A00000520,g__Shewanella
A00000527,f__Synechococcaceae
A00000526,g__Streptococcus
A00000525,g__Streptococcus
A00000524,g__Staphylococcus
A00001348,g__Propionibacterium
A00001349,g__Pseudoalteromonas
A00001340,o__Campylobacterales
A00001341,f__Thermaceae
A00001342,g__Odoribacter
A00001343,g__Paenibacillus
A00001344,g__Paludibacter
A00001345,g__Pantoea
A00001346,f__Sphingobacteriaceae
A00001347,g__Planctomyces
A00002699,f__[Acetivibrionaceae]
A00002698,g__Bradyrhizobium
A00002693,g__Escherichia
A00002692,g__Enterobacteriaceae
A00002691,g__Desulfotomaculum
A00002690,g__Acinetobacter
A00002697,g__Enterococcus
A00002696,f__Xanthomonadaceae
A00002695,g__Bacillus
A00002694,g__Pseudomonas
A00000839,g__Ectothiorhodospira
A00000838,g__Thermotoga
A00000831,g__Streptococcus
A00000830,g__Shewanella
A00000833,g__Streptococcus
A00000832,g__Streptococcus
A00000835,g__Thermodesulfovibrio
A00000834,g__Thermococcus
A00000837,g__Thermosipho
A00000836,c__Thermomicrobia
A00004338,g__Neisseria
A00004339,g__Vibrio
A00004448,g__Desulfococcus
A00001129,g__Thioalkalivibrio
A00004332,f__Coriobacteriaceae
A00004333,g__Streptococcus
A00004330,f__Leptospiraceae
A00004331,f__Phyllobacteriaceae
A00004336,g__Desulfitobacterium
A00004337,g__Bacillus
A00004334,g__Streptococcus
A00004335,g__Staphylococcus
A00002479,g__Haemophilus
A00002477,g__Desulfosporosinus
A00002476,g__Neisseria
A00002475,g__Meiothermus
A00002474,g__Desulfotomaculum
A00002473,g__Staphylococcus
A00002472,g__Lachnoclostridium
A00002470,g__Selenomonas
A00005014,g__Bartonella
A00005015,g__Chlamydophila
A00005016,g__Staphylococcus
A00003874,g__Coprococcus
